index,index,iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
1465,68607,GTM,North America,Guatemala,2022-05-04,847491.0,706.0,490.286,17636.0,14.0,14.0,46438.199,38.685,26.865,966.363,0.767,0.767,1.02,1179.0,14.052,22319.0,331.034,46.0,4.401,1280.0,123.42399999999999,4067775.0,10381.0,222.893,0.569,10008.0,0.5479999999999999,0.1911,5.2,people tested,16924763.0,8121065.0,6122216.0,2681482.0,48046.0,30888.0,92.74,44.5,33.55,14.69,1693.0,8829.0,0.048,45.37,18249868.0,157.834,22.9,4.694,3.016,7423.808000000001,8.7,155.898,10.18,35.3,52.0,76.665,0.6,74.3,0.6629999999999999,43113.3,25.35,10.04,2362.38969
1466,154487,KOR,Asia,South Korea,2022-05-04,17438068.0,42277.0,50206.0,23158.0,79.0,98.85700000000001,339889.006,824.03,978.576,451.37699999999995,1.54,1.9269999999999998,0.62,417.0,8.128,2201.0,36.658,432.0,8.42,3251.0,63.36600000000001,45762630.0,145416.0,891.9689999999999,2.8339999999999996,138405.0,2.698,0.3627,2.8,people tested,123820193.0,45035380.0,44551813.0,35749147.0,160406.0,171440.0,241.34,87.78,86.84,69.68,3342.0,1105.0,0.002,16.67,51305184.0,527.967,43.4,13.914000000000001,8.622,35938.373999999996,0.2,85.99799999999999,6.8,6.2,40.9,43.993,12.27,83.03,0.9159999999999999,12312.1,1.82,29.35,239.9776989
1467,12834,BHS,North America,Bahamas,2022-05-04,33626.0,25.0,16.429000000000002,798.0,0.0,1.286,84718.604,62.986000000000004,41.391000000000005,2010.511,0.0,3.239,1.25,81.0,8.957,1036.0,114.56299999999999,,,,,231838.0,567.0,584.101,1.429,118.0,0.297,0.1138,8.8,tests performed,340866.0,166471.0,157964.0,27866.0,6771.0,189.0,85.88,41.94,39.8,7.02,476.0,34.0,0.009000000000000001,40.74,396914.0,39.497,34.3,8.996,5.2,27717.847,0.7,235.954,13.17,3.1,20.4,83.241,2.9,73.92,0.8140000000000001,42127.6,34.26,31.95,4120.726056
1468,98476,OWID_LMC,Europe,Lower middle income,2022-05-04,90644426.0,9095.0,10628.0,1308518.0,161.0,117.85700000000001,27215.215,2.7310000000000003,3.1910000000000003,392.871,0.048,0.035,0.64,24.0,12.855,547.0,203.356,18.0,9.508,3.0,76.815,8667174.0,1721.0,3222.163,0.64,3035.0,1.128,0.11,9.1,tests performed,3940081925.0,2023286987.0,1737910028.0,219567495.0,4345474.0,3921150.0,118.3,60.75,52.18,6.59,1177.0,1002637.0,0.03,17.59,3330652550.0,45.135,43.5,19.002,13.777999999999999,29524.265,0.7,342.98900000000003,3.67,21.3,38.0,1.188,6.56,75.93,0.882,17956.3,20.89,13.72,6675.546924
1469,64662,GIB,Europe,Gibraltar,2022-05-04,17837.0,131.0,18.714000000000002,102.0,0.0,0.0,529429.2239999999,3888.2790000000005,555.4680000000001,3027.515,0.0,0.0,1.06,1179.0,14.052,22319.0,331.034,1010.0,12.038,3469.0,41.347,533268.0,514.0,15828.203000000001,15.255999999999998,553.0,16.414,0.0858,11.7,tests performed,119855.0,42074.0,41421.0,36360.0,202.0,40.0,355.75,124.88,122.94,107.92,1187.0,1.0,0.003,43.52,33691.0,3457.1,21.1,3.385,1.9480000000000002,4227.63,12.0,298.245,4.97,0.3,7.7,41.047,0.9,79.93,0.611,19.6,5.77,157.23,581.7577395
1470,102486,MYS,Asia,Malaysia,2022-05-04,4452835.0,1054.0,1778.8570000000002,35567.0,3.0,5.857,135855.764,32.157,54.273,1085.147,0.092,0.179,0.5,74.0,2.258,483.0,14.735999999999999,18.0,9.508,757.0,23.096,58724704.0,16369.0,1791.6879999999999,0.499,39152.0,1.195,0.0632,15.8,people tested,70332430.0,27773404.0,26735674.0,16036713.0,2151.0,18331.0,214.58,84.74,81.57,48.93,559.0,4114.0,0.013000000000000001,54.17,32776195.0,96.25399999999999,29.9,6.292999999999999,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,8.704,1.9,76.16,0.81,1429.6,0.45,30.64,43.61702144
1471,18376,BEN,Africa,Benin,2022-05-04,26952.0,0.0,0.0,163.0,0.0,0.0,2164.64,0.0,0.0,13.091,0.0,0.0,0.12,133.0,11.434000000000001,2227.0,191.449,,,965.0,82.958,604310.0,1351.0,48.535,3.3369999999999997,679.0,1.6769999999999998,0.0179,55.9,tests performed,3333450.0,3154360.0,2621821.0,200.0,5470.0,3316.0,26.77,25.33,21.06,0.0,266.0,1624.0,0.013000000000000001,19.44,12451031.0,99.11,18.8,3.2439999999999998,1.942,2064.236,49.6,235.84799999999998,0.99,0.6,12.3,11.035,0.5,61.77,0.545,127.6,6.28,51.1,315.1278663
1472,80274,IRQ,Asia,Iraq,2022-05-04,2325352.0,65.0,93.286,25212.0,0.0,0.5710000000000001,56468.884000000005,1.578,2.265,612.249,0.0,0.013999999999999999,0.88,0.0,0.0,10.0,27.116,46.0,4.401,74.0,200.655,18137544.0,20703.0,440.452,0.503,13480.0,0.327,0.0502,19.9,tests performed,18060386.0,10517211.0,7376481.0,166694.0,16843.0,13137.0,43.86,25.54,17.91,0.4,319.0,6470.0,0.016,31.48,41179351.0,88.125,20.0,3.1860000000000004,1.9569999999999999,15663.986,2.5,218.612,8.83,0.8,21.1,94.57600000000001,1.4,70.6,0.674,261045.6,29.95,27.79,3070.085933
1473,60680,GAB,Africa,Gabon,2022-05-04,47602.0,0.0,0.7140000000000001,304.0,0.0,0.14300000000000002,20888.799,0.0,0.313,133.40200000000002,0.0,0.063,0.2,1465.0,21.729,22319.0,331.034,701.0,10.397,7104.0,105.366,1593622.0,2256.0,699.316,0.99,161.0,0.071,0.0044,225.5,tests performed,556657.0,300871.0,255200.0,2126.0,1486.0,57.0,24.43,13.2,11.2,0.09,25.0,114.0,0.005,11.11,2278829.0,7.859,23.1,4.45,2.9760000000000004,16562.413,3.4,259.967,7.2,30.1,35.6,7.96,6.3,66.47,0.703,469.9,15.79,144.46,1663.162664
1474,157683,SDN,Africa,Sudan,2022-05-04,62135.0,18.0,2.571,4933.0,2.0,0.28600000000000003,1383.565,0.401,0.057,109.84299999999999,0.045,0.006,0.68,329.0,7.037999999999999,6033.0,129.061,260.0,5.562,5371.0,114.899,562941.0,1511.0,12.535,0.07,1714.0,0.08,0.0192,52.2,tests performed,7074667.0,5919717.0,3610352.0,37879.0,6534.0,4165.0,15.75,13.18,8.04,0.08,93.0,2078.0,0.005,13.89,44909351.0,23.258000000000003,19.7,3.548,2.0340000000000003,4466.5070000000005,0.7,431.38800000000003,15.67,0.3,27.0,23.436999999999998,0.8,65.31,0.51,106882.3,10.99,1.59,2286.4866309999998
1475,30193,CAN,North America,Canada,2022-05-04,3787349.0,10798.0,6545.857,39529.0,138.0,67.571,99489.273,283.651,171.952,1038.381,3.625,1.775,0.81,444.0,11.663,6822.0,179.206,,,965.0,82.958,60871310.0,51739.0,1599.019,1.359,47850.0,1.2570000000000001,0.1784,5.6,tests performed,84115022.0,33234426.0,31314730.0,19565866.0,14249.0,76747.0,220.96,87.3,82.26,51.4,2016.0,32741.0,0.086,42.59,38067913.0,4.037,41.4,16.984,10.797,44017.59099999999,0.5,105.59899999999999,7.37,12.0,16.6,2.735,2.5,82.43,0.929,15491.7,2.7,-7.02,406.9490229
1476,9627,OWID_ASI,North America,Asia,2022-05-04,149413482.0,125487.0,148395.714,1430024.0,246.0,395.714,31936.569,26.822,31.719,305.66200000000003,0.053,0.085,0.58,372.0,8.157,,,,,,,3060433.0,1630.0,1031.099,0.5489999999999999,2375.0,0.8,0.001,1000.0,tests performed,7965377179.0,3512065096.0,3220923534.0,1188447457.0,5291547.0,5661262.0,170.26,75.07,68.85,25.4,1210.0,1111739.0,0.024,25.0,4678444992.0,584.8,41.2,13.085,7.452000000000001,35973.781,1.8,341.01,11.62,1.5,52.1,94.04299999999999,4.2,76.29,0.7759999999999999,352.2,26.0,11.85,3285.6010079999996
1477,138185,RWA,Africa,Rwanda,2022-05-04,129839.0,5.0,6.857,1459.0,0.0,0.0,9779.598,0.377,0.516,109.89299999999999,0.0,0.0,1.22,222.0,11.606,1512.0,79.047,13.0,2.411,13813.0,94.667,5279288.0,3673.0,397.64099999999996,0.27699999999999997,5591.0,0.42100000000000004,0.0012,815.4,samples tested,20141669.0,8995787.0,8380667.0,4075023.0,211071.0,0.0,151.71,67.76,63.12,30.69,0.0,7012.0,0.053,46.3,13276517.0,494.869,20.3,2.9739999999999998,1.642,1854.211,56.0,191.375,4.28,4.7,21.0,4.617,8.05,69.02,0.5429999999999999,1213593.3,30.68,33.04,8317.294787
1478,81847,IMN,Europe,Isle of Man,2022-05-04,32424.0,219.0,108.286,102.0,0.0,0.5710000000000001,379627.67799999996,2564.103,1267.8339999999998,1194.24,0.0,6.69,0.75,41.0,8.228,520.0,104.35700000000001,1.0,0.2,523.0,104.867,12096220.0,6370.0,2427.544,1.278,5454.0,1.095,0.1368,7.3,tests performed,189681.0,69532.0,67024.0,53125.0,45.0,26.0,222.08,81.41,78.47,62.2,304.0,2.0,0.002,11.11,85410.0,147.872,38.7,13.927999999999999,8.677999999999999,67335.293,0.2,126.459,3.28,23.0,25.7,94.57600000000001,2.96,81.4,0.955,2734.0,3.93,-1.18,548.6760331
1479,105566,MHL,Oceania,Marshall Islands,2022-05-04,17.0,0.0,0.0,703.0,1.0,1.0,285.149,0.0,0.0,1362.139,1.9380000000000002,1.9380000000000002,0.66,3.0,5.813,77.0,149.196,1.0,1.9380000000000002,51.0,98.818,3184.0,392.0,53.407,6.575,14.0,0.235,0.0,30.3,tests performed,1278303.0,475541.0,468396.0,368729.0,516.0,611.0,247.69,92.14,90.76,71.45,1184.0,27.0,0.005,19.44,59618.0,295.15,42.4,19.426,11.324000000000002,3819.202,0.2,557.793,30.53,20.9,30.2,82.50200000000001,2.7,73.7,0.7040000000000001,467.9,5.22,-1.19,906.6072467
1480,61459,GMB,Africa,Gambia,2022-05-04,11995.0,0.0,0.0,365.0,0.0,0.0,4823.202,0.0,0.0,146.767,0.0,0.0,0.21,1465.0,21.729,22319.0,331.034,701.0,10.397,7104.0,105.366,155686.0,2256.0,62.602,0.99,68.0,0.027000000000000003,0.0105,95.2,tests performed,363353.0,331266.0,318161.0,2126.0,429.0,49.0,14.61,13.32,12.79,0.09,20.0,48.0,0.002,13.89,2486937.0,207.56599999999997,17.5,2.339,1.4169999999999998,1561.767,10.1,331.43,1.91,0.7,31.2,7.876,1.1,62.05,0.496,469.9,15.79,144.46,1663.162664
1481,62258,GEO,Asia,Georgia,2022-05-04,1655221.0,0.0,79.429,16811.0,0.0,1.286,415908.395,0.0,19.958,4224.11,0.0,0.32299999999999995,0.78,1465.0,21.729,22319.0,331.034,701.0,10.397,7104.0,105.366,13652505.0,20318.0,3430.473,5.105,3491.0,0.877,0.0706,14.2,tests performed,2883345.0,1619334.0,1264011.0,80818.0,758.0,653.0,72.45,40.69,31.76,2.03,164.0,497.0,0.012,21.3,3979773.0,65.032,38.7,14.864,10.244000000000002,9745.079,4.2,496.218,7.11,5.3,55.5,7.876,2.6,73.77,0.812,20504.2,22.8,46.06,5152.102896
1482,29360,CMR,Africa,Cameroon,2022-05-04,119780.0,0.0,0.0,1927.0,0.0,0.0,4399.752,0.0,0.0,70.782,0.0,0.0,0.14,105.0,15.225,907.0,131.513,,,965.0,82.958,2664515.0,3334.0,97.87299999999999,0.19699999999999998,10829.0,0.39799999999999996,0.0,79.1,tests performed,1828882.0,1552320.0,1209108.0,52011.0,9890.0,395.0,6.72,5.7,4.44,0.19,15.0,368.0,0.001,27.78,27224262.0,50.885,18.8,3.165,1.919,3364.926,23.8,244.66099999999997,7.2,2.0,33.7,2.735,1.3,59.29,0.563,66764.3,26.37,-11.26,9680.678532
1483,10457,AUS,Oceania,Australia,2022-05-04,6130822.0,58258.0,40463.714,7423.0,68.0,37.857,237737.336,2259.094,1569.078,287.845,2.637,1.4680000000000002,0.95,133.0,5.157,3131.0,121.412,,,,,69633418.0,89486.0,2700.203,3.47,79986.0,3.102,0.19399999999999998,5.2,tests performed,57272196.0,22282525.0,21537560.0,13452111.0,19541.0,18587.0,222.09,86.41,83.52,52.16,721.0,1586.0,0.006,43.06,25788217.0,3.202,37.9,15.504000000000001,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,94.04299999999999,3.84,83.44,0.9440000000000001,2888.2,0.83,22.77,111.996886
1484,26976,BFA,Africa,Burkina Faso,2022-05-04,20865.0,0.0,0.0,383.0,0.0,0.0,970.596,0.0,0.0,17.816,0.0,0.0,0.06,105.0,15.225,907.0,131.513,,,965.0,82.958,324773.0,41.0,15.107999999999999,0.002,291.0,0.013999999999999999,0.0,624.3,tests performed,2928989.0,2434140.0,1539151.0,748313.0,1143.0,21221.0,13.63,11.32,7.16,10.85,987.0,11975.0,0.055999999999999994,13.89,21497097.0,70.15100000000001,17.6,2.4090000000000003,1.358,1703.102,43.7,269.048,2.42,1.6,23.9,11.877,0.4,61.58,0.452,66764.3,26.37,-11.26,9680.678532
1485,39977,HRV,Europe,Croatia,2022-05-04,1124762.0,1184.0,692.2860000000001,15856.0,8.0,6.857,275565.04600000003,290.078,169.609,3884.697,1.96,1.68,1.03,197.0,10.254000000000001,455.0,111.47399999999999,54.0,2.8110000000000004,367.0,89.93299999999999,4790822.0,5587.0,1173.744,1.369,3517.0,0.862,0.1968,5.1,people tested,5244810.0,2313391.0,2242087.0,594785.0,466.0,501.0,128.5,56.68,54.93,14.57,123.0,71.0,0.002,29.63,4081657.0,73.726,44.0,19.724,13.052999999999999,22669.797000000002,0.7,253.782,5.59,34.3,39.9,19.351,5.54,78.49,0.851,19014.9,16.84,8.53,4658.622711
1486,81070,IRL,Europe,Ireland,2022-05-04,1520327.0,1031.0,760.2860000000001,7103.0,11.0,7.0,305108.627,206.907,152.579,1425.474,2.208,1.405,0.75,41.0,8.228,520.0,104.35700000000001,1.0,0.2,523.0,104.867,12089850.0,7112.0,2426.266,1.4269999999999998,5557.0,1.115,0.1368,7.3,tests performed,10861782.0,4079938.0,4025387.0,2996818.0,1901.0,1934.0,217.98,81.88,80.78,60.14,388.0,136.0,0.003,11.11,4982904.0,69.874,38.7,13.927999999999999,8.677999999999999,67335.293,0.2,126.459,3.28,23.0,25.7,94.57600000000001,2.96,82.3,0.955,2734.0,3.93,-1.18,548.6760331
1487,104837,MLT,Europe,Malta,2022-05-04,92308.0,158.0,155.286,703.0,1.0,1.0,178856.81100000002,306.142,300.883,1362.139,1.9380000000000002,1.9380000000000002,0.66,3.0,5.813,77.0,149.196,1.0,1.9380000000000002,51.0,98.818,1889711.0,1752.0,3661.5209999999997,3.395,1657.0,3.2110000000000003,0.0937,10.7,tests performed,1278303.0,475541.0,468396.0,368729.0,516.0,611.0,247.69,92.14,90.76,71.45,1184.0,27.0,0.005,19.44,516100.0,1454.037,42.4,19.426,11.324000000000002,36513.323,0.2,168.71099999999998,8.83,20.9,30.2,52.232,4.485,82.53,0.895,467.9,5.22,-1.19,906.6072467
1488,63087,DEU,Europe,Germany,2022-05-04,25130137.0,96167.0,74425.429,136125.0,183.0,149.571,299523.193,1146.203,887.068,1622.4579999999999,2.181,1.7830000000000001,0.78,1204.0,14.35,22319.0,331.034,1010.0,12.038,4037.0,48.117,124987432.0,20318.0,1489.711,5.105,162673.0,1.939,0.547,1.8,tests performed,178695234.0,64503837.0,64424606.0,53442036.0,88667.0,70892.0,212.98,76.88,76.79,63.7,845.0,2554.0,0.003,26.85,83900471.0,237.016,46.6,21.453000000000003,15.957,45229.245,4.2,156.139,8.31,28.2,33.1,7.876,8.0,81.33,0.9470000000000001,84804.3,3.79,7.94,1010.772633
1489,86297,JOR,Asia,Jordan,2022-05-04,1695970.0,225.0,32.143,14066.0,2.0,0.28600000000000003,165153.994,21.910999999999998,3.13,1369.751,0.195,0.027999999999999997,0.54,631.0,5.006,10774.0,85.473,251.0,4.158,4174.0,69.143,16719174.0,42668.0,1628.1170000000002,4.155,6265.0,0.61,0.0169,59.2,tests performed,9896497.0,4763118.0,4484687.0,652666.0,19111.0,2460.0,96.37,46.38,43.67,6.36,240.0,810.0,0.008,20.37,10269022.0,109.285,23.2,3.81,2.3609999999999998,8337.49,0.1,208.257,11.75,11.2,33.7,66.425,1.4,74.53,0.7290000000000001,4569.1,16.03,25.33,444.94013160000003
1490,156900,LKA,Asia,Sri Lanka,2022-05-04,663469.0,43.0,32.857,16507.0,1.0,0.5710000000000001,30862.89,2.0,1.528,767.8639999999999,0.047,0.027000000000000003,0.72,329.0,7.037999999999999,6033.0,129.061,260.0,5.562,5371.0,114.899,7636772.0,1511.0,355.24300000000005,0.07,1714.0,0.08,0.0192,52.2,tests performed,39488411.0,17064210.0,14456721.0,7967480.0,14667.0,5748.0,183.69,79.38,67.25,37.06,267.0,3874.0,0.018000000000000002,37.96,21497306.0,341.955,34.1,10.068999999999999,5.331,11669.077,0.7,197.093,10.68,0.3,27.0,43.993,3.6,76.98,0.782,106882.3,10.99,1.59,2286.4866309999998
1491,104046,MLI,Africa,Mali,2022-05-04,30874.0,14.0,12.714,732.0,0.0,0.14300000000000002,1480.361,0.6709999999999999,0.61,35.098,0.0,0.006999999999999999,1.16,66.0,2.0140000000000002,499.0,15.224,18.0,9.508,722.0,22.028000000000002,680249.0,2103.0,32.617,3.8689999999999998,384.0,0.018000000000000002,0.0331,30.2,tests performed,1993965.0,1427227.0,1063605.0,158566.0,1683.0,17193.0,9.56,6.84,5.1,29.17,824.0,6628.0,0.032,40.74,20855724.0,15.196,16.4,2.519,1.486,2014.306,0.1,268.024,2.42,1.6,23.0,52.232,0.1,59.31,0.434,160.6,14.41,3.78,295.42695269999996
1492,179307,VEN,South America,Venezuela,2022-05-04,522564.0,50.0,43.0,5709.0,0.0,0.429,18204.667,1.742,1.4980000000000002,198.886,0.0,0.015,0.87,1696.0,5.093999999999999,14166.0,42.551,260.0,5.562,16627.0,49.943999999999996,11989.0,2072.0,38.125,0.595,76.0,0.242,0.0132,76.0,people tested,37860994.0,22157232.0,14287370.0,651502.0,145313.0,0.0,131.9,77.19,49.77,2.27,0.0,0.0,0.0,28.7,28704947.0,36.253,29.0,6.614,3.915,16745.022,13.2,204.85,6.47,2.8,34.5,25.209,0.8,72.06,0.711,38486.9,10.93,1.96,1134.110282
1493,171541,UKR,Europe,Ukraine,2022-05-04,5040518.0,0.0,0.0,112459.0,0.0,0.0,115962.42300000001,0.0,0.0,2587.238,0.0,0.0,0.0,56.0,6.425,814.0,93.397,260.0,5.562,139.0,15.949000000000002,19288823.0,96361.0,443.76,2.217,52561.0,1.209,0.6027,1.7,tests performed,31668577.0,15774300.0,15153577.0,741197.0,62935.0,24457.0,72.86,36.29,34.86,1.71,563.0,13420.0,0.031,75.0,43466822.0,77.39,41.4,16.462,11.133,7894.393,0.1,539.849,7.11,13.5,47.4,21.221999999999998,8.8,72.06,0.779,179972.2,14.89,1.92,4140.449928
1494,103275,MDV,Asia,Maldives,2022-05-04,179171.0,0.0,0.0,298.0,0.0,0.0,329588.683,0.0,0.0,548.177,0.0,0.0,0.79,66.0,2.0140000000000002,499.0,15.224,18.0,9.508,722.0,22.028000000000002,2211113.0,2103.0,4067.387,3.8689999999999998,57.0,0.105,0.0,13.9,samples tested,941070.0,398579.0,383925.0,158566.0,1683.0,91.0,173.11,73.32,70.62,29.17,167.0,3.0,0.001,54.17,543620.0,1454.433,30.6,4.12,2.875,15183.616000000002,0.1,164.905,9.19,2.1,55.0,95.803,1.9,78.92,0.74,160.6,14.41,3.78,295.42695269999996
1495,63870,GHA,Africa,Ghana,2022-05-04,161216.0,0.0,6.571000000000001,1445.0,0.0,0.0,5080.529,0.0,0.207,45.537,0.0,0.0,1.06,1179.0,14.052,22319.0,331.034,1010.0,12.038,3469.0,41.347,2438498.0,2208.0,76.846,0.07,528.0,0.017,0.0124,80.4,tests performed,13047826.0,9491108.0,5807263.0,360201.0,60270.0,0.0,41.12,29.91,18.3,1.14,0.0,33914.0,0.107,43.52,31732128.0,126.719,21.1,3.385,1.9480000000000002,4227.63,12.0,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.611,84804.3,3.79,7.94,1010.772633
1496,139562,KNA,North America,Saint Kitts and Nevis,2022-05-04,5570.0,4.0,1.143,43.0,0.0,0.0,104022.709,74.702,21.343000000000004,803.048,0.0,0.0,0.33,222.0,11.606,1512.0,79.047,13.0,2.411,13813.0,94.667,71641.0,87.0,1337.934,1.625,233.0,4.351,0.0049,203.8,people tested,60467.0,31162.0,26294.0,3011.0,626.0,18.0,112.93,58.2,49.11,5.62,336.0,9.0,0.017,46.3,53546.0,212.865,20.3,2.9739999999999998,1.642,24654.385,56.0,191.375,12.84,4.7,21.0,4.617,2.3,76.23,0.779,12.2,3.33,8.11,227.8414821
1497,138791,SHN,Africa,Saint Helena,2022-05-04,4.0,0.0,0.0,1459.0,0.0,0.0,656.2760000000001,0.0,0.0,109.89299999999999,0.0,0.0,1.22,222.0,11.606,1512.0,79.047,13.0,2.411,13813.0,94.667,5285642.0,3673.0,398.12,0.27699999999999997,4726.0,0.35600000000000004,0.0012,815.4,samples tested,7892.0,4361.0,3531.0,4075023.0,211071.0,97.0,129.48,71.55,57.93,30.69,15915.0,0.0,0.0,46.3,6095.0,494.869,20.3,2.9739999999999998,1.642,1854.211,56.0,191.375,4.28,4.7,21.0,4.617,8.05,80.56,0.5429999999999999,1213593.3,30.68,33.04,8317.294787
1498,97642,OWID_LIC,Europe,Low income,2022-05-04,1821683.0,237.0,245.0,43084.0,2.0,0.7140000000000001,2738.759,0.35600000000000004,0.368,64.773,0.003,0.001,0.64,24.0,12.855,547.0,203.356,18.0,9.508,3.0,76.815,8667174.0,1721.0,3222.163,0.64,3035.0,1.128,0.11,9.1,tests performed,153513718.0,104919430.0,83187534.0,4938192.0,925898.0,1185347.0,23.08,15.77,12.51,0.74,1782.0,203925.0,0.031,17.59,665149040.0,45.135,43.5,19.002,13.777999999999999,29524.265,0.7,342.98900000000003,3.67,21.3,38.0,1.188,6.56,75.93,0.882,17956.3,20.89,13.72,6675.546924
1499,26190,BGR,Europe,Bulgaria,2022-05-04,1158354.0,435.0,423.85699999999997,36953.0,6.0,9.429,167958.815,63.074,61.458,5358.105,0.87,1.367,0.95,105.0,15.225,907.0,131.513,,,965.0,82.958,9871453.0,4881.0,1431.339,0.708,6565.0,0.9520000000000001,0.0646,15.5,tests performed,4384884.0,2086746.0,2056369.0,748313.0,1143.0,790.0,63.58,30.26,29.82,10.85,115.0,108.0,0.002,13.89,6896655.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.68800000000005,5.81,30.1,44.4,97.164,7.454,75.05,0.816,66764.3,26.37,-11.26,9680.678532
1500,13635,BHR,Asia,Bahrain,2022-05-04,570103.0,376.0,355.57099999999997,1476.0,0.0,0.14300000000000002,326090.849,215.067,203.382,844.2510000000001,0.0,0.08199999999999999,0.9,81.0,8.957,1036.0,114.56299999999999,,,,,9724966.0,7215.0,5562.543000000001,4.127,3281.0,1.8769999999999998,0.1084,9.2,units unclear,3433683.0,1234388.0,1218620.0,980675.0,541.0,377.0,196.4,70.61,69.7,56.09,216.0,44.0,0.003,17.59,1748295.0,1935.9070000000002,32.4,2.372,1.3869999999999998,43290.705,0.7,151.689,16.52,5.8,37.6,83.241,2.0,77.29,0.852,42127.6,34.26,31.95,4120.726056
1501,23847,BRA,South America,Brazil,2022-05-04,30502501.0,20072.0,14785.286,663994.0,64.0,92.0,142539.42,93.79700000000001,69.092,3102.8709999999996,0.299,0.43,1.0,48.0,4.056,213.0,18.000999999999998,,,965.0,82.958,70923215.0,126242.0,331.42699999999996,0.59,121418.0,0.5670000000000001,0.3944,2.5,tests performed,430951275.0,182778371.0,164385393.0,89015754.0,515942.0,396000.0,201.39,85.41,76.82,41.6,1851.0,36942.0,0.017,69.91,213993441.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.96099999999998,8.11,10.1,17.9,97.164,2.2,75.88,0.765,771143.2,25.03,13.22,3603.5833450000005
1502,92155,LVA,Europe,Latvia,2022-05-04,823110.0,384.0,725.7139999999999,5777.0,0.0,2.571,440888.644,205.685,388.72,3094.3779999999997,0.0,1.3769999999999998,0.92,24.0,12.855,341.0,182.65200000000002,18.0,9.508,238.0,127.296,7147014.0,4447.0,3828.2090000000003,2.3819999999999997,3540.0,1.896,0.1981,5.0,tests performed,2885550.0,1344906.0,1304145.0,522285.0,8.0,189.0,154.56,72.04,69.85,27.98,101.0,19.0,0.001,17.59,1866934.0,31.212,43.9,19.754,14.136,25063.846,0.7,350.06,4.91,25.6,51.0,49.839,5.57,75.29,0.866,7905.0,12.19,4.92,4234.2150280000005
1503,79473,IRN,Asia,Iran,2022-05-04,7223828.0,252.0,627.857,141138.0,7.0,13.857000000000001,84957.466,2.964,7.3839999999999995,1659.885,0.08199999999999999,0.163,0.69,0.0,0.0,10.0,27.116,46.0,4.401,74.0,200.655,51307950.0,76234.0,603.419,0.897,49016.0,0.5760000000000001,0.0128,78.1,tests performed,149007608.0,64350307.0,57576453.0,27080848.0,22967.0,38971.0,175.24,75.68,67.71,31.85,458.0,8446.0,0.01,67.59,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,64.204,1.5,76.68,0.7829999999999999,261045.6,29.95,27.79,3070.085933
1504,91355,LAO,Asia,Laos,2022-05-04,208111.0,244.0,228.429,746.0,1.0,1.286,28201.776,33.065,30.955,101.09299999999999,0.136,0.174,0.39,631.0,5.006,10774.0,85.473,251.0,4.158,4174.0,69.143,1022629.0,1972.0,138.58,0.267,417.0,0.057,0.5478,1.8,tests performed,10704145.0,5782266.0,4921879.0,1254820.0,11603.0,13696.0,145.06,78.36,66.7,28.99,1856.0,1975.0,0.027000000000000003,73.15,7379358.0,29.715,24.4,4.029,2.322,6397.36,22.7,368.111,4.0,7.3,51.2,49.839,1.5,67.92,0.613,14298.7,21.17,-8.03,2157.204504
1505,74638,HKG,Asia,Hong Kong,2022-05-04,1205396.0,313.0,332.57099999999997,9328.0,3.0,6.571000000000001,159595.911,41.442,44.033,1235.039,0.397,0.87,0.79,1179.0,14.052,22319.0,331.034,46.0,4.401,1280.0,123.42399999999999,44972952.0,263.0,5954.474,0.023,124703.0,16.511,0.24,4.2,tests performed,16064667.0,6635111.0,6145373.0,3284183.0,22626.0,27619.0,212.7,87.85,81.37,43.48,3657.0,3674.0,0.049,75.0,7552800.0,7039.714,44.8,16.303,10.158,56054.92,16.0,240.208,8.33,2.0,23.1,84.169,0.7,84.86,0.9490000000000001,2847.8,2.75,-3.58,377.052219
