Unnamed: 0,age_group,canton,cases,fatalities,sex,week,year
16612385,80+,GR,0,0,9,24,2020
16612804,80+,JU,0,0,9,24,2020
16613222,80+,LU,0,0,9,24,2020
16613638,80+,NE,0,0,9,24,2020
16614058,80+,NW,0,0,9,24,2020
16614478,80+,OW,0,0,9,24,2020
16614890,80+,SG,0,0,9,24,2020
16615308,80+,SH,0,0,9,24,2020
16615726,80+,SO,0,0,9,24,2020
16616145,80+,SZ,0,0,9,24,2020
16616565,80+,TG,0,0,9,24,2020
16616980,80+,TI,0,0,9,24,2020
16617400,80+,UR,0,0,9,24,2020
16617804,80+,VD,0,0,9,24,2020
16618206,80+,VS,0,0,9,24,2020
16618617,80+,ZG,0,0,9,24,2020
16619015,80+,ZH,0,0,9,24,2020
16608260,Unbekannt,AG,0,0,9,24,2020
16608680,Unbekannt,AI,0,0,9,24,2020
16609100,Unbekannt,AR,0,0,9,24,2020
16609507,Unbekannt,BE,0,0,9,24,2020
16609926,Unbekannt,BL,0,0,9,24,2020
16610345,Unbekannt,BS,0,0,9,24,2020
16610765,Unbekannt,FL,0,0,9,24,2020
16611176,Unbekannt,FR,0,0,9,24,2020
16611590,Unbekannt,GE,0,0,9,24,2020
16612009,Unbekannt,GL,0,0,9,24,2020
16612427,Unbekannt,GR,0,0,9,24,2020
16612846,Unbekannt,JU,0,0,9,24,2020
16613264,Unbekannt,LU,0,0,9,24,2020
16613680,Unbekannt,NE,0,0,9,24,2020
16614100,Unbekannt,NW,0,0,9,24,2020
16614520,Unbekannt,OW,0,0,9,24,2020
16614932,Unbekannt,SG,0,0,9,24,2020
16615350,Unbekannt,SH,0,0,9,24,2020
16615768,Unbekannt,SO,0,0,9,24,2020
16616187,Unbekannt,SZ,0,0,9,24,2020
16616607,Unbekannt,TG,0,0,9,24,2020
16617022,Unbekannt,TI,0,0,9,24,2020
16617442,Unbekannt,UR,0,0,9,24,2020
16617846,Unbekannt,VD,0,0,9,24,2020
16618248,Unbekannt,VS,0,0,9,24,2020
16618659,Unbekannt,ZG,0,0,9,24,2020
16619057,Unbekannt,ZH,0,0,9,24,2020
16686263,0 - 9,AG,0,0,1,25,2020
16686673,0 - 9,AI,0,0,1,25,2020
16687093,0 - 9,AR,0,0,1,25,2020
16687513,0 - 9,BE,0,0,1,25,2020
16477143,0 - 9,BL,1,0,1,25,2020
16688341,0 - 9,BS,0,0,1,25,2020
16688759,0 - 9,FL,0,0,1,25,2020
16689179,0 - 9,FR,0,0,1,25,2020
15961702,0 - 9,GE,1,0,1,25,2020
16689997,0 - 9,GL,0,0,1,25,2020
16690417,0 - 9,GR,0,0,1,25,2020
16690837,0 - 9,JU,0,0,1,25,2020
16691255,0 - 9,LU,0,0,1,25,2020
15926736,0 - 9,NE,1,0,1,25,2020
16692082,0 - 9,NW,0,0,1,25,2020
16692502,0 - 9,OW,0,0,1,25,2020
16692922,0 - 9,SG,0,0,1,25,2020
16693339,0 - 9,SH,0,0,1,25,2020
16067414,0 - 9,SO,1,0,1,25,2020
16694175,0 - 9,SZ,0,0,1,25,2020
16416644,0 - 9,TG,1,0,1,25,2020
16695009,0 - 9,TI,0,0,1,25,2020
16695424,0 - 9,UR,0,0,1,25,2020
16695844,0 - 9,VD,0,0,1,25,2020
16696239,0 - 9,VS,0,0,1,25,2020
16455104,0 - 9,ZG,1,0,1,25,2020
16697053,0 - 9,ZH,0,0,1,25,2020
16686305,10 - 19,AG,0,0,1,25,2020
16686715,10 - 19,AI,0,0,1,25,2020
16687135,10 - 19,AR,0,0,1,25,2020
16426091,10 - 19,BE,1,0,1,25,2020
15926741,10 - 19,BL,1,0,1,25,2020
16688383,10 - 19,BS,0,0,1,25,2020
16688801,10 - 19,FL,0,0,1,25,2020
16689221,10 - 19,FR,0,0,1,25,2020
16689629,10 - 19,GE,0,0,1,25,2020
16690039,10 - 19,GL,0,0,1,25,2020
16690459,10 - 19,GR,0,0,1,25,2020
16690879,10 - 19,JU,0,0,1,25,2020
16691297,10 - 19,LU,0,0,1,25,2020
16691709,10 - 19,NE,0,0,1,25,2020
16692124,10 - 19,NW,0,0,1,25,2020
16692544,10 - 19,OW,0,0,1,25,2020
16692964,10 - 19,SG,0,0,1,25,2020
16693381,10 - 19,SH,0,0,1,25,2020
16693799,10 - 19,SO,0,0,1,25,2020
16694217,10 - 19,SZ,0,0,1,25,2020
16694631,10 - 19,TG,0,0,1,25,2020
16695051,10 - 19,TI,0,0,1,25,2020
16695466,10 - 19,UR,0,0,1,25,2020
15845942,10 - 19,VD,2,0,1,25,2020
16505496,10 - 19,VS,1,0,1,25,2020
16696677,10 - 19,ZG,0,0,1,25,2020
16377247,10 - 19,ZH,3,0,1,25,2020
16078213,20 - 29,AG,1,0,1,25,2020
16686757,20 - 29,AI,0,0,1,25,2020
16687177,20 - 29,AR,0,0,1,25,2020
16595660,20 - 29,BE,1,0,1,25,2020
16688006,20 - 29,BL,0,0,1,25,2020
16169977,20 - 29,BS,1,0,1,25,2020
16688843,20 - 29,FL,0,0,1,25,2020
16481327,20 - 29,FR,1,0,1,25,2020
16038132,20 - 29,GE,1,0,1,25,2020
16690081,20 - 29,GL,0,0,1,25,2020
16690501,20 - 29,GR,0,0,1,25,2020
16690921,20 - 29,JU,0,0,1,25,2020
16218571,20 - 29,LU,1,0,1,25,2020
16397884,20 - 29,NE,1,0,1,25,2020
16692166,20 - 29,NW,0,0,1,25,2020
16692586,20 - 29,OW,0,0,1,25,2020
16259477,20 - 29,SG,1,0,1,25,2020
16693423,20 - 29,SH,0,0,1,25,2020
16693841,20 - 29,SO,0,0,1,25,2020
16694258,20 - 29,SZ,0,0,1,25,2020
16694673,20 - 29,TG,0,0,1,25,2020
16148578,20 - 29,TI,1,0,1,25,2020
16695508,20 - 29,UR,0,0,1,25,2020
16488805,20 - 29,VD,2,0,1,25,2020
15133405,20 - 29,VS,4,0,1,25,2020
16696719,20 - 29,ZG,0,0,1,25,2020
14985100,20 - 29,ZH,4,0,1,25,2020
16333996,30 - 39,AG,1,0,1,25,2020
16686799,30 - 39,AI,0,0,1,25,2020
16687219,30 - 39,AR,0,0,1,25,2020
16687635,30 - 39,BE,0,0,1,25,2020
15953440,30 - 39,BL,1,0,1,25,2020
16688465,30 - 39,BS,0,0,1,25,2020
16688885,30 - 39,FL,0,0,1,25,2020
16689301,30 - 39,FR,0,0,1,25,2020
16554958,30 - 39,GE,1,0,1,25,2020
16690123,30 - 39,GL,0,0,1,25,2020
16690543,30 - 39,GR,0,0,1,25,2020
16690963,30 - 39,JU,0,0,1,25,2020
16691377,30 - 39,LU,0,0,1,25,2020
16381280,30 - 39,NE,1,0,1,25,2020
16692208,30 - 39,NW,0,0,1,25,2020
16692628,30 - 39,OW,0,0,1,25,2020
16271721,30 - 39,SG,1,0,1,25,2020
16693465,30 - 39,SH,0,0,1,25,2020
16330343,30 - 39,SO,1,0,1,25,2020
15932786,30 - 39,SZ,1,0,1,25,2020
16694715,30 - 39,TG,0,0,1,25,2020
16292206,30 - 39,TI,1,0,1,25,2020
16695550,30 - 39,UR,0,0,1,25,2020
16062368,30 - 39,VD,2,0,1,25,2020
16511538,30 - 39,VS,1,0,1,25,2020
16138278,30 - 39,ZG,1,0,1,25,2020
15817994,30 - 39,ZH,4,0,1,25,2020
15959168,40 - 49,AG,1,0,1,25,2020
16686841,40 - 49,AI,0,0,1,25,2020
16687261,40 - 49,AR,0,0,1,25,2020
16687677,40 - 49,BE,0,0,1,25,2020
16688089,40 - 49,BL,0,0,1,25,2020
16688507,40 - 49,BS,0,0,1,25,2020
16688927,40 - 49,FL,0,0,1,25,2020
16689342,40 - 49,FR,0,0,1,25,2020
16230445,40 - 49,GE,1,0,1,25,2020
16690165,40 - 49,GL,0,0,1,25,2020
16690585,40 - 49,GR,0,0,1,25,2020
16691005,40 - 49,JU,0,0,1,25,2020
16093583,40 - 49,LU,1,0,1,25,2020
16001425,40 - 49,NE,1,0,1,25,2020
16692250,40 - 49,NW,0,0,1,25,2020
16692670,40 - 49,OW,0,0,1,25,2020
16693088,40 - 49,SG,0,0,1,25,2020
16693506,40 - 49,SH,0,0,1,25,2020
16693923,40 - 49,SO,0,0,1,25,2020
16694340,40 - 49,SZ,0,0,1,25,2020
16694757,40 - 49,TG,0,0,1,25,2020
16695174,40 - 49,TI,0,0,1,25,2020
16695592,40 - 49,UR,0,0,1,25,2020
15199017,40 - 49,VD,2,0,1,25,2020
16696396,40 - 49,VS,0,0,1,25,2020
16696802,40 - 49,ZG,0,0,1,25,2020
16338046,40 - 49,ZH,1,0,1,25,2020
16094486,50 - 59,AG,1,0,1,25,2020
16686883,50 - 59,AI,0,0,1,25,2020
16687303,50 - 59,AR,0,0,1,25,2020
16114031,50 - 59,BE,1,0,1,25,2020
16688131,50 - 59,BL,0,0,1,25,2020
16688549,50 - 59,BS,0,0,1,25,2020
16688969,50 - 59,FL,0,0,1,25,2020
16689383,50 - 59,FR,0,0,1,25,2020
16556071,50 - 59,GE,1,0,1,25,2020
16690207,50 - 59,GL,0,0,1,25,2020
16690627,50 - 59,GR,0,0,1,25,2020
16691046,50 - 59,JU,0,0,1,25,2020
16691458,50 - 59,LU,0,0,1,25,2020
16691873,50 - 59,NE,0,0,1,25,2020
16692292,50 - 59,NW,0,0,1,25,2020
16692712,50 - 59,OW,0,0,1,25,2020
16693130,50 - 59,SG,0,0,1,25,2020
16693548,50 - 59,SH,0,0,1,25,2020
16693965,50 - 59,SO,0,0,1,25,2020
16462690,50 - 59,SZ,1,0,1,25,2020
16694799,50 - 59,TG,0,0,1,25,2020
16695216,50 - 59,TI,0,0,1,25,2020
16695634,50 - 59,UR,0,0,1,25,2020
15371697,50 - 59,VD,2,0,1,25,2020
16162430,50 - 59,VS,1,0,1,25,2020
16696844,50 - 59,ZG,0,0,1,25,2020
17218699,50 - 59,ZH,4,0,1,25,2020
16686505,60 - 69,AG,0,0,1,25,2020
16686925,60 - 69,AI,0,0,1,25,2020
16687345,60 - 69,AR,0,0,1,25,2020
16687758,60 - 69,BE,0,0,1,25,2020
16688173,60 - 69,BL,0,0,1,25,2020
16688591,60 - 69,BS,0,0,1,25,2020
16689011,60 - 69,FL,0,0,1,25,2020
16689424,60 - 69,FR,0,0,1,25,2020
16230598,60 - 69,GE,1,0,1,25,2020
16690249,60 - 69,GL,0,0,1,25,2020
16690669,60 - 69,GR,0,0,1,25,2020
16691088,60 - 69,JU,0,0,1,25,2020
16691500,60 - 69,LU,0,0,1,25,2020
16691915,60 - 69,NE,0,0,1,25,2020
16692334,60 - 69,NW,0,0,1,25,2020
16692754,60 - 69,OW,0,0,1,25,2020
16693171,60 - 69,SG,0,0,1,25,2020
16693590,60 - 69,SH,0,0,1,25,2020
16694007,60 - 69,SO,0,0,1,25,2020
16694422,60 - 69,SZ,0,0,1,25,2020
16694841,60 - 69,TG,0,0,1,25,2020
16695257,60 - 69,TI,0,0,1,25,2020
16695676,60 - 69,UR,0,0,1,25,2020
16174119,60 - 69,VD,1,0,1,25,2020
15726417,60 - 69,VS,2,0,1,25,2020
16696885,60 - 69,ZG,0,0,1,25,2020
15997391,60 - 69,ZH,1,0,1,25,2020
16686547,70 - 79,AG,0,0,1,25,2020
16686967,70 - 79,AI,0,0,1,25,2020
16687387,70 - 79,AR,0,0,1,25,2020
16178609,70 - 79,BE,1,0,1,25,2020
16688215,70 - 79,BL,0,0,1,25,2020
16688633,70 - 79,BS,0,0,1,25,2020
16689053,70 - 79,FL,0,0,1,25,2020
16689464,70 - 79,FR,0,0,1,25,2020
16689872,70 - 79,GE,0,0,1,25,2020
16690291,70 - 79,GL,0,0,1,25,2020
16690711,70 - 79,GR,0,0,1,25,2020
16691130,70 - 79,JU,0,0,1,25,2020
16691542,70 - 79,LU,0,0,1,25,2020
16691957,70 - 79,NE,0,0,1,25,2020
16692376,70 - 79,NW,0,0,1,25,2020
16692796,70 - 79,OW,0,0,1,25,2020
16693213,70 - 79,SG,0,0,1,25,2020
16693632,70 - 79,SH,0,0,1,25,2020
16694049,70 - 79,SO,0,0,1,25,2020
16694464,70 - 79,SZ,0,0,1,25,2020
16694883,70 - 79,TG,0,0,1,25,2020
16228548,70 - 79,TI,1,0,1,25,2020
16695718,70 - 79,UR,0,0,1,25,2020
16495051,70 - 79,VD,1,0,1,25,2020
16123729,70 - 79,VS,1,0,1,25,2020
16696927,70 - 79,ZG,0,0,1,25,2020
16513180,70 - 79,ZH,1,0,1,25,2020
16686589,80+,AG,0,0,1,25,2020
16687009,80+,AI,0,0,1,25,2020
16687429,80+,AR,0,0,1,25,2020
16687840,80+,BE,0,0,1,25,2020
16688257,80+,BL,0,0,1,25,2020
16688675,80+,BS,0,0,1,25,2020
16689095,80+,FL,0,0,1,25,2020
16689506,80+,FR,0,0,1,25,2020
16369014,80+,GE,1,0,1,25,2020
16690333,80+,GL,0,0,1,25,2020
16690753,80+,GR,0,0,1,25,2020
16691171,80+,JU,0,0,1,25,2020
16691584,80+,LU,0,0,1,25,2020
16691998,80+,NE,0,0,1,25,2020
16692418,80+,NW,0,0,1,25,2020
16692838,80+,OW,0,0,1,25,2020
16693255,80+,SG,0,0,1,25,2020
16693674,80+,SH,0,0,1,25,2020
16694091,80+,SO,0,0,1,25,2020
16694506,80+,SZ,0,0,1,25,2020
16694925,80+,TG,0,0,1,25,2020
16695340,80+,TI,0,0,1,25,2020
16695760,80+,UR,0,0,1,25,2020
15726508,80+,VD,2,0,1,25,2020
16696552,80+,VS,0,0,1,25,2020
16696969,80+,ZG,0,0,1,25,2020
16697363,80+,ZH,0,0,1,25,2020
16686631,Unbekannt,AG,0,0,1,25,2020
16687051,Unbekannt,AI,0,0,1,25,2020
16687471,Unbekannt,AR,0,0,1,25,2020
16687882,Unbekannt,BE,0,0,1,25,2020
16688299,Unbekannt,BL,0,0,1,25,2020
16688717,Unbekannt,BS,0,0,1,25,2020
16689137,Unbekannt,FL,0,0,1,25,2020
16689546,Unbekannt,FR,0,0,1,25,2020
16689955,Unbekannt,GE,0,0,1,25,2020
16690375,Unbekannt,GL,0,0,1,25,2020
16690795,Unbekannt,GR,0,0,1,25,2020
16691213,Unbekannt,JU,0,0,1,25,2020
16691626,Unbekannt,LU,0,0,1,25,2020
16692040,Unbekannt,NE,0,0,1,25,2020
16692460,Unbekannt,NW,0,0,1,25,2020
16692880,Unbekannt,OW,0,0,1,25,2020
16693297,Unbekannt,SG,0,0,1,25,2020
16693716,Unbekannt,SH,0,0,1,25,2020
16694133,Unbekannt,SO,0,0,1,25,2020
16694548,Unbekannt,SZ,0,0,1,25,2020
16694967,Unbekannt,TG,0,0,1,25,2020
16695382,Unbekannt,TI,0,0,1,25,2020
16695802,Unbekannt,UR,0,0,1,25,2020
16696197,Unbekannt,VD,0,0,1,25,2020
16696594,Unbekannt,VS,0,0,1,25,2020
16697011,Unbekannt,ZG,0,0,1,25,2020
16697405,Unbekannt,ZH,0,0,1,25,2020
16686277,0 - 9,AG,0,0,2,25,2020
16686687,0 - 9,AI,0,0,2,25,2020
16687107,0 - 9,AR,0,0,2,25,2020
16687527,0 - 9,BE,0,0,2,25,2020
16687937,0 - 9,BL,0,0,2,25,2020
16688355,0 - 9,BS,0,0,2,25,2020
16688773,0 - 9,FL,0,0,2,25,2020
16689193,0 - 9,FR,0,0,2,25,2020
16689601,0 - 9,GE,0,0,2,25,2020
16690011,0 - 9,GL,0,0,2,25,2020
16690431,0 - 9,GR,0,0,2,25,2020
16690851,0 - 9,JU,0,0,2,25,2020
16691269,0 - 9,LU,0,0,2,25,2020
16691681,0 - 9,NE,0,0,2,25,2020
16692096,0 - 9,NW,0,0,2,25,2020
16692516,0 - 9,OW,0,0,2,25,2020
16692936,0 - 9,SG,0,0,2,25,2020
16693353,0 - 9,SH,0,0,2,25,2020
16693771,0 - 9,SO,0,0,2,25,2020
16694189,0 - 9,SZ,0,0,2,25,2020
16694603,0 - 9,TG,0,0,2,25,2020
16695023,0 - 9,TI,0,0,2,25,2020
16695438,0 - 9,UR,0,0,2,25,2020
16695858,0 - 9,VD,0,0,2,25,2020
16696253,0 - 9,VS,0,0,2,25,2020
16696649,0 - 9,ZG,0,0,2,25,2020
16589953,0 - 9,ZH,1,0,2,25,2020
16686319,10 - 19,AG,0,0,2,25,2020
16686729,10 - 19,AI,0,0,2,25,2020
16687149,10 - 19,AR,0,0,2,25,2020
16687568,10 - 19,BE,0,0,2,25,2020
16687978,10 - 19,BL,0,0,2,25,2020
16688397,10 - 19,BS,0,0,2,25,2020
16688815,10 - 19,FL,0,0,2,25,2020
16689235,10 - 19,FR,0,0,2,25,2020
16349862,10 - 19,GE,1,0,2,25,2020
16690053,10 - 19,GL,0,0,2,25,2020
16690473,10 - 19,GR,0,0,2,25,2020
16690893,10 - 19,JU,0,0,2,25,2020
16691311,10 - 19,LU,0,0,2,25,2020
16691723,10 - 19,NE,0,0,2,25,2020
16692138,10 - 19,NW,0,0,2,25,2020
16692558,10 - 19,OW,0,0,2,25,2020
16692978,10 - 19,SG,0,0,2,25,2020
16693395,10 - 19,SH,0,0,2,25,2020
16693813,10 - 19,SO,0,0,2,25,2020
16589673,10 - 19,SZ,1,0,2,25,2020
16694645,10 - 19,TG,0,0,2,25,2020
16695065,10 - 19,TI,0,0,2,25,2020
16695480,10 - 19,UR,0,0,2,25,2020
16695898,10 - 19,VD,0,0,2,25,2020
16696294,10 - 19,VS,0,0,2,25,2020
16696691,10 - 19,ZG,0,0,2,25,2020
16697106,10 - 19,ZH,0,0,2,25,2020
16387867,20 - 29,AG,2,0,2,25,2020
16686771,20 - 29,AI,0,0,2,25,2020
16687191,20 - 29,AR,0,0,2,25,2020
15892132,20 - 29,BE,3,0,2,25,2020
16688020,20 - 29,BL,0,0,2,25,2020
16214256,20 - 29,BS,1,0,2,25,2020
16688857,20 - 29,FL,0,0,2,25,2020
16688280,20 - 29,FR,5,0,2,25,2020
16102854,20 - 29,GE,1,0,2,25,2020
16690095,20 - 29,GL,0,0,2,25,2020
16690515,20 - 29,GR,0,0,2,25,2020
16690935,20 - 29,JU,0,0,2,25,2020
15037733,20 - 29,LU,3,0,2,25,2020
16691764,20 - 29,NE,0,0,2,25,2020
16692180,20 - 29,NW,0,0,2,25,2020
16692600,20 - 29,OW,0,0,2,25,2020
16693019,20 - 29,SG,0,0,2,25,2020
16693437,20 - 29,SH,0,0,2,25,2020
16437578,20 - 29,SO,1,0,2,25,2020
16694272,20 - 29,SZ,0,0,2,25,2020
16694687,20 - 29,TG,0,0,2,25,2020
16159005,20 - 29,TI,1,0,2,25,2020
16695522,20 - 29,UR,0,0,2,25,2020
16439048,20 - 29,VD,3,0,2,25,2020
16366546,20 - 29,VS,5,0,2,25,2020
16696733,20 - 29,ZG,0,0,2,25,2020
15154727,20 - 29,ZH,5,0,2,25,2020
15892196,30 - 39,AG,2,0,2,25,2020
16686813,30 - 39,AI,0,0,2,25,2020
16687233,30 - 39,AR,0,0,2,25,2020
16687649,30 - 39,BE,0,0,2,25,2020
16688061,30 - 39,BL,0,0,2,25,2020
16688479,30 - 39,BS,0,0,2,25,2020
16688899,30 - 39,FL,0,0,2,25,2020
16496905,30 - 39,FR,1,0,2,25,2020
15981442,30 - 39,GE,1,0,2,25,2020
16690137,30 - 39,GL,0,0,2,25,2020
16690557,30 - 39,GR,0,0,2,25,2020
16690977,30 - 39,JU,0,0,2,25,2020
16600021,30 - 39,LU,1,0,2,25,2020
16570990,30 - 39,NE,1,0,2,25,2020
16692222,30 - 39,NW,0,0,2,25,2020
16692642,30 - 39,OW,0,0,2,25,2020
16693060,30 - 39,SG,0,0,2,25,2020
16175130,30 - 39,SH,1,0,2,25,2020
16693895,30 - 39,SO,0,0,2,25,2020
16328729,30 - 39,SZ,1,0,2,25,2020
16694729,30 - 39,TG,0,0,2,25,2020
16695146,30 - 39,TI,0,0,2,25,2020
16695564,30 - 39,UR,0,0,2,25,2020
15224108,30 - 39,VD,3,0,2,25,2020
16030904,30 - 39,VS,2,0,2,25,2020
16696774,30 - 39,ZG,0,0,2,25,2020
16073852,30 - 39,ZH,3,0,2,25,2020
15958513,40 - 49,AG,1,0,2,25,2020
16686855,40 - 49,AI,0,0,2,25,2020
16687275,40 - 49,AR,0,0,2,25,2020
16687691,40 - 49,BE,0,0,2,25,2020
16688103,40 - 49,BL,0,0,2,25,2020
16688521,40 - 49,BS,0,0,2,25,2020
16688941,40 - 49,FL,0,0,2,25,2020
16265165,40 - 49,FR,1,0,2,25,2020
16689763,40 - 49,GE,0,0,2,25,2020
16690179,40 - 49,GL,0,0,2,25,2020
16690599,40 - 49,GR,0,0,2,25,2020
16207386,40 - 49,JU,1,0,2,25,2020
16569785,40 - 49,LU,1,0,2,25,2020
16691845,40 - 49,NE,0,0,2,25,2020
16692264,40 - 49,NW,0,0,2,25,2020
16692684,40 - 49,OW,0,0,2,25,2020
16693102,40 - 49,SG,0,0,2,25,2020
16693520,40 - 49,SH,0,0,2,25,2020
16693937,40 - 49,SO,0,0,2,25,2020
16694354,40 - 49,SZ,0,0,2,25,2020
16694771,40 - 49,TG,0,0,2,25,2020
16695188,40 - 49,TI,0,0,2,25,2020
16695606,40 - 49,UR,0,0,2,25,2020
16420989,40 - 49,VD,2,0,2,25,2020
